"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/02/2002","AQS","060150002","1","4.2","ug/m3 LC","18","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"05/05/2002","AQS","060150002","1","2.7","ug/m3 LC","11","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"05/08/2002","AQS","060150002","1","4.5","ug/m3 LC","19","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"05/11/2002","AQS","060150002","1","6.3","ug/m3 LC","26","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"05/14/2002","AQS","060150002","1","4.8","ug/m3 LC","20","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"05/17/2002","AQS","060150002","1","4.5","ug/m3 LC","19","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"05/20/2002","AQS","060150002","1","1.6","ug/m3 LC","7","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"05/23/2002","AQS","060150002","1","3.2","ug/m3 LC","13","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"05/26/2002","AQS","060150002","1","2.2","ug/m3 LC","9","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"05/29/2002","AQS","060150002","1","0.6","ug/m3 LC","3","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"06/01/2002","AQS","060150002","1","7.2","ug/m3 LC","30","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"06/04/2002","AQS","060150002","1","1.9","ug/m3 LC","8","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"06/07/2002","AQS","060150002","1","6.1","ug/m3 LC","25","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"06/10/2002","AQS","060150002","1","7","ug/m3 LC","29","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"06/13/2002","AQS","060150002","1","1","ug/m3 LC","4","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"06/16/2002","AQS","060150002","1","3.9","ug/m3 LC","16","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"06/19/2002","AQS","060150002","1","3.2","ug/m3 LC","13","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"06/22/2002","AQS","060150002","1","2.2","ug/m3 LC","9","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"06/25/2002","AQS","060150002","1","2.6","ug/m3 LC","11","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"06/28/2002","AQS","060150002","1","1.8","ug/m3 LC","8","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"07/01/2002","AQS","060150002","1","6.8","ug/m3 LC","28","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"07/04/2002","AQS","060150002","1","3.6","ug/m3 LC","15","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"07/07/2002","AQS","060150002","1","2.7","ug/m3 LC","11","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"07/10/2002","AQS","060150002","1","4.6","ug/m3 LC","19","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"07/13/2002","AQS","060150002","1","6.6","ug/m3 LC","28","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"07/16/2002","AQS","060150002","1","2.4","ug/m3 LC","10","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"07/19/2002","AQS","060150002","1","2.9","ug/m3 LC","12","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"07/22/2002","AQS","060150002","1","1.7","ug/m3 LC","7","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"07/25/2002","AQS","060150002","1","2.5","ug/m3 LC","10","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"07/31/2002","AQS","060150002","1","7.5","ug/m3 LC","31","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"08/03/2002","AQS","060150002","1","7.2","ug/m3 LC","30","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"08/06/2002","AQS","060150002","1","7.5","ug/m3 LC","31","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"08/15/2002","AQS","060150002","1","7.6","ug/m3 LC","32","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"08/21/2002","AQS","060150002","1","9.4","ug/m3 LC","39","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"08/24/2002","AQS","060150002","1","2.6","ug/m3 LC","11","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"08/30/2002","AQS","060150002","1","6","ug/m3 LC","25","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"09/02/2002","AQS","060150002","1","12.3","ug/m3 LC","51","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"09/08/2002","AQS","060150002","1","3.6","ug/m3 LC","15","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"09/11/2002","AQS","060150002","1","2.3","ug/m3 LC","10","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"09/14/2002","AQS","060150002","1","0.8","ug/m3 LC","3","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"09/17/2002","AQS","060150002","1","0.8","ug/m3 LC","3","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"09/20/2002","AQS","060150002","1","10.7","ug/m3 LC","45","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"09/23/2002","AQS","060150002","1","5.7","ug/m3 LC","24","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"09/26/2002","AQS","060150002","1","5.3","ug/m3 LC","22","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"09/29/2002","AQS","060150002","1","3.6","ug/m3 LC","15","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"10/02/2002","AQS","060150002","1","3.5","ug/m3 LC","15","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"10/05/2002","AQS","060150002","1","4.4","ug/m3 LC","18","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"10/08/2002","AQS","060150002","1","6.1","ug/m3 LC","25","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"10/11/2002","AQS","060150002","1","6.1","ug/m3 LC","25","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"10/14/2002","AQS","060150002","1","5.8","ug/m3 LC","24","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"10/17/2002","AQS","060150002","1","3.6","ug/m3 LC","15","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"10/20/2002","AQS","060150002","1","3.7","ug/m3 LC","15","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"10/23/2002","AQS","060150002","1","1.2","ug/m3 LC","5","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"10/26/2002","AQS","060150002","1","6.3","ug/m3 LC","26","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"10/29/2002","AQS","060150002","1","4.9","ug/m3 LC","20","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"11/01/2002","AQS","060150002","1","2.9","ug/m3 LC","12","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"11/04/2002","AQS","060150002","1","3.4","ug/m3 LC","14","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"11/10/2002","AQS","060150002","1","7.6","ug/m3 LC","32","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"11/13/2002","AQS","060150002","1","3.6","ug/m3 LC","15","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"11/16/2002","AQS","060150002","1","5","ug/m3 LC","21","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"11/19/2002","AQS","060150002","1","5.3","ug/m3 LC","22","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"11/22/2002","AQS","060150002","1","10.2","ug/m3 LC","43","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"11/25/2002","AQS","060150002","1","2.4","ug/m3 LC","10","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"11/28/2002","AQS","060150002","1","3.8","ug/m3 LC","16","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"12/01/2002","AQS","060150002","1","7.8","ug/m3 LC","33","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"12/04/2002","AQS","060150002","1","5.8","ug/m3 LC","24","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"12/07/2002","AQS","060150002","1","7.8","ug/m3 LC","33","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"12/10/2002","AQS","060150002","1","3.7","ug/m3 LC","15","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"12/13/2002","AQS","060150002","1","0.5","ug/m3 LC","2","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"12/19/2002","AQS","060150002","1","0.9","ug/m3 LC","4","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"12/22/2002","AQS","060150002","1","2.9","ug/m3 LC","12","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"12/25/2002","AQS","060150002","1","1","ug/m3 LC","4","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"12/28/2002","AQS","060150002","1","0.2","ug/m3 LC","1","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"12/31/2002","AQS","060150002","1","2.5","ug/m3 LC","10","Redwood NP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18860","Crescent City, CA","06","California","015","Del Norte","41.560952388","-124.083964246"
"01/02/2002","AQS","060170011","1","6","ug/m3 LC","25","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"01/08/2002","AQS","060170011","1","7","ug/m3 LC","29","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"01/14/2002","AQS","060170011","1","3","ug/m3 LC","13","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"01/20/2002","AQS","060170011","1","12","ug/m3 LC","50","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"01/26/2002","AQS","060170011","1","2","ug/m3 LC","8","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"02/01/2002","AQS","060170011","1","17","ug/m3 LC","61","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"02/07/2002","AQS","060170011","1","1","ug/m3 LC","4","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"02/13/2002","AQS","060170011","1","10","ug/m3 LC","42","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"02/19/2002","AQS","060170011","1","2","ug/m3 LC","8","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"02/25/2002","AQS","060170011","1","13","ug/m3 LC","53","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"03/03/2002","AQS","060170011","1","13","ug/m3 LC","53","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"03/09/2002","AQS","060170011","1","5","ug/m3 LC","21","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"03/15/2002","AQS","060170011","1","3","ug/m3 LC","13","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"03/21/2002","AQS","060170011","1","7","ug/m3 LC","29","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"03/27/2002","AQS","060170011","1","8","ug/m3 LC","33","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"04/08/2002","AQS","060170011","1","7","ug/m3 LC","29","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"04/10/2002","AQS","060170011","1","6","ug/m3 LC","25","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"04/14/2002","AQS","060170011","1","4","ug/m3 LC","17","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"04/16/2002","AQS","060170011","1","3","ug/m3 LC","13","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"04/23/2002","AQS","060170011","1","12","ug/m3 LC","50","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"04/26/2002","AQS","060170011","1","6","ug/m3 LC","25","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"06/13/2002","AQS","060170011","1","8","ug/m3 LC","33","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"06/19/2002","AQS","060170011","1","5","ug/m3 LC","21","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"06/25/2002","AQS","060170011","1","7","ug/m3 LC","29","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"07/01/2002","AQS","060170011","1","5","ug/m3 LC","21","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"07/07/2002","AQS","060170011","1","4","ug/m3 LC","17","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"07/13/2002","AQS","060170011","1","11","ug/m3 LC","46","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"07/19/2002","AQS","060170011","1","5","ug/m3 LC","21","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"07/25/2002","AQS","060170011","1","3","ug/m3 LC","13","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"07/31/2002","AQS","060170011","1","15","ug/m3 LC","57","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"08/06/2002","AQS","060170011","1","6","ug/m3 LC","25","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"08/12/2002","AQS","060170011","1","13","ug/m3 LC","53","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"08/18/2002","AQS","060170011","1","9","ug/m3 LC","38","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"08/24/2002","AQS","060170011","1","8","ug/m3 LC","33","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"08/30/2002","AQS","060170011","1","10","ug/m3 LC","42","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"09/05/2002","AQS","060170011","1","3","ug/m3 LC","13","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"09/11/2002","AQS","060170011","1","6","ug/m3 LC","25","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"09/17/2002","AQS","060170011","1","4","ug/m3 LC","17","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"09/23/2002","AQS","060170011","1","6","ug/m3 LC","25","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"09/29/2002","AQS","060170011","1","7","ug/m3 LC","29","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"10/05/2002","AQS","060170011","1","5","ug/m3 LC","21","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"10/11/2002","AQS","060170011","1","8","ug/m3 LC","33","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"10/17/2002","AQS","060170011","1","7","ug/m3 LC","29","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"10/23/2002","AQS","060170011","1","8","ug/m3 LC","33","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"10/29/2002","AQS","060170011","1","6","ug/m3 LC","25","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
"11/04/2002","AQS","060170011","1","11","ug/m3 LC","46","South Lake Tahoe-Sandy Way","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","017","El Dorado","38.944979","-119.970609"
